order_id,order_date,customer_id,region_code,market,category,channel,quantity,unit_price,discount_pct,order_amount,cogs
O-02454,2025-09-30,C-0731,EU,DACH,Hardware,Partner,6,2756.22,0.3325,11038.19,11237.58
O-02455,2025-09-30,C-0124,US,US East,Support & CS,Partner,3,763.85,0.3476,1494.94,1206.39
O-02456,2025-09-30,C-0011,EU,DACH,Software,Online,57,183.54,0.2592,7749.80,3271.23
O-02457,2025-09-30,C-0365,APAC,ANZ,Software,Direct,60,818.13,0.3500,31907.07,14389.20
O-02458,2025-09-30,C-0395,US,US West,Hardware,Partner,5,1770.11,0.3472,5778.04,5788.40
O-02459,2025-09-30,C-0140,EU,Southern Europe,Support & CS,Direct,7,1596.99,0.3500,7266.30,6133.68
O-02460,2025-09-30,C-0147,APAC,Greater China,Hardware,Direct,17,1247.72,0.3500,13787.31,14279.32
O-02461,2025-09-30,C-0193,US,US West,Support & CS,Direct,5,947.21,0.3500,3078.43,2500.50
O-02462,2025-09-30,C-0042,APAC,ANZ,Hardware,Direct,8,1662.85,0.3500,8646.82,8951.92
O-02463,2025-09-30,C-0213,APAC,Southeast Asia,Hardware,Partner,11,969.95,0.3442,6996.85,6894.58
O-02464,2025-09-30,C-0455,US,US West,Services,Online,32,539.22,0.2309,13270.18,10562.24
O-02465,2025-09-30,C-0538,APAC,Greater China,Services,Online,15,224.30,0.2660,2469.42,2043.90
O-02466,2025-09-30,C-0546,EU,Southern Europe,Support & CS,Direct,12,790.66,0.3500,6167.15,5165.40
O-02467,2025-09-30,C-0535,EU,UK & Ireland,Software,Direct,67,170.24,0.3500,7413.95,3380.15
O-02468,2025-09-30,C-0662,EU,DACH,Services,Direct,37,541.17,0.3500,13015.14,12683.60
O-02469,2025-10-01,C-0523,US,US West,Software,Direct,103,613.55,0.3500,41077.17,18761.45
O-02470,2025-10-01,C-0594,EU,Benelux & Nordics,Services,Direct,29,397.01,0.3500,7483.64,7079.77
O-02471,2025-10-01,C-0340,EU,DACH,Software,Partner,53,859.50,0.3500,29609.78,13557.93
O-02472,2025-10-01,C-0535,EU,UK & Ireland,Software,Direct,119,799.46,0.3500,61838.23,28364.84
O-02473,2025-10-01,C-0719,APAC,Southeast Asia,Software,Online,7,323.31,0.2740,1642.98,677.60
O-02474,2025-10-01,C-0666,US,US East,Hardware,Partner,1,2919.10,0.3396,1927.69,1934.41
O-02475,2025-10-01,C-0797,US,US Central,Software,Partner,100,625.69,0.3358,41558.54,18359.00
O-02476,2025-10-01,C-0763,APAC,ANZ,Software,Direct,6,512.84,0.3500,2000.08,901.32
O-02477,2025-10-01,C-0577,US,US East,Services,Partner,27,333.09,0.3332,5997.19,5576.58
O-02478,2025-10-01,C-0534,EU,UK & Ireland,Software,Partner,45,647.19,0.3500,18930.31,8622.00
O-02479,2025-10-01,C-0063,EU,UK & Ireland,Services,Partner,22,375.71,0.3500,5372.65,5214.22
O-02480,2025-10-01,C-0090,APAC,Southeast Asia,Services,Direct,36,323.38,0.3500,7567.09,7092.00
O-02481,2025-10-01,C-0438,APAC,Southeast Asia,Services,Direct,37,433.53,0.3500,10426.40,9883.44
O-02482,2025-10-01,C-0465,EU,DACH,Support & CS,Direct,6,808.59,0.3500,3153.50,2743.20
O-02483,2025-10-01,C-0265,US,US Central,Services,Direct,3,472.83,0.3500,922.02,883.26
O-02484,2025-10-01,C-0452,APAC,Southeast Asia,Services,Direct,9,380.25,0.3500,2224.46,2179.44
O-02485,2025-10-01,C-0064,EU,UK & Ireland,Software,Online,100,167.67,0.2552,12488.47,4961.00
O-02486,2025-10-01,C-0249,EU,DACH,Software,Direct,102,733.52,0.3500,48632.38,23123.40
O-02487,2025-10-01,C-0764,APAC,Greater China,Support & CS,Partner,10,1631.51,0.3500,10604.82,9186.50
O-02488,2025-10-01,C-0273,EU,DACH,Hardware,Partner,18,3180.17,0.3500,37207.99,37935.00
O-02489,2025-10-01,C-0726,EU,DACH,Hardware,Partner,10,3108.36,0.3500,20204.34,20230.10
O-02490,2025-10-01,C-0669,EU,UK & Ireland,Hardware,Online,6,4124.39,0.2437,18715.37,16744.20
O-02491,2025-10-01,C-0655,EU,DACH,Software,Partner,20,733.58,0.3500,9536.54,4462.80
O-02492,2025-10-02,C-0327,EU,Benelux & Nordics,Support & CS,Partner,10,2395.71,0.3302,16046.31,13588.20
O-02493,2025-10-02,C-0601,EU,Southern Europe,Hardware,Direct,2,1729.54,0.3500,2248.40,2375.78
O-02494,2025-10-02,C-0560,EU,UK & Ireland,Software,Partner,55,193.94,0.3500,6933.36,3292.85
O-02495,2025-10-02,C-0722,US,US East,Software,Partner,119,546.34,0.3302,43549.92,19036.43
O-02496,2025-10-02,C-0565,EU,Southern Europe,Software,Direct,50,497.36,0.3500,16164.20,7555.00
O-02497,2025-10-02,C-0575,US,US West,Hardware,Online,1,450.09,0.2531,336.19,294.63
O-02498,2025-10-02,C-0034,US,US East,Support & CS,Online,2,2184.24,0.2404,3318.13,2357.78
O-02499,2025-10-02,C-0206,APAC,Japan,Services,Partner,27,482.97,0.3500,8476.12,8051.13
O-02500,2025-10-02,C-0089,US,US West,Hardware,Partner,11,3748.22,0.3478,26889.74,26314.64
O-02501,2025-10-02,C-0325,US,US East,Services,Online,19,205.96,0.2326,3003.13,2403.31
O-02502,2025-10-02,C-0407,EU,UK & Ireland,Hardware,Online,4,1911.64,0.2795,5509.02,5040.44
O-02503,2025-10-02,C-0761,US,US West,Services,Online,2,400.57,0.2468,603.44,479.88
O-02504,2025-10-02,C-0386,US,US East,Support & CS,Direct,9,924.52,0.3500,5408.44,4541.58
O-02505,2025-10-02,C-0348,EU,UK & Ireland,Services,Direct,41,296.06,0.3500,7890.00,7449.70
O-02506,2025-10-02,C-0116,US,US East,Services,Direct,45,409.80,0.3500,11986.65,11375.55
O-02507,2025-10-02,C-0057,EU,Southern Europe,Software,Partner,69,623.86,0.3452,28186.40,13103.79
O-02508,2025-10-02,C-0039,US,US West,Hardware,Direct,16,903.94,0.3500,9400.98,9223.36
O-02509,2025-10-02,C-0381,EU,DACH,Services,Partner,33,566.62,0.3466,12217.31,11519.64
O-02510,2025-10-02,C-0364,EU,DACH,Hardware,Partner,15,761.62,0.3500,7425.80,7826.25
O-02511,2025-10-02,C-0025,APAC,Japan,Software,Direct,11,140.71,0.3500,1006.08,476.96
O-02512,2025-10-02,C-0134,EU,UK & Ireland,Hardware,Direct,8,2702.16,0.3500,14051.23,14378.72
O-02513,2025-10-02,C-0093,US,US West,Services,Direct,13,261.58,0.3500,2210.35,2077.53
O-02514,2025-10-03,C-0466,US,US East,Software,Direct,34,855.86,0.3500,18914.51,8802.94
O-02515,2025-10-03,C-0026,EU,Southern Europe,Hardware,Direct,2,1656.25,0.3500,2153.12,2248.46
O-02516,2025-10-03,C-0277,EU,UK & Ireland,Software,Partner,100,851.29,0.3500,55333.85,25342.00
O-02517,2025-10-03,C-0651,US,US Central,Hardware,Partner,7,3856.91,0.3500,17548.94,17777.20
O-02518,2025-10-03,C-0219,EU,Benelux & Nordics,Software,Online,120,462.37,0.2548,41347.08,16854.00
O-02519,2025-10-03,C-0022,APAC,Southeast Asia,Hardware,Online,14,394.42,0.2685,4039.25,3586.38
O-02520,2025-10-03,C-0065,EU,DACH,Services,Partner,1,582.83,0.3425,383.21,357.02
O-02521,2025-10-03,C-0681,EU,DACH,Services,Direct,8,131.28,0.3500,682.66,651.84
O-02522,2025-10-03,C-0696,APAC,Greater China,Hardware,Direct,13,2257.13,0.3500,19072.75,19328.27
O-02523,2025-10-03,C-0032,EU,Southern Europe,Support & CS,Partner,7,1478.06,0.3500,6725.17,5917.59
O-02524,2025-10-03,C-0693,EU,Southern Europe,Support & CS,Partner,6,1871.61,0.3500,7299.28,6290.22
O-02525,2025-10-03,C-0242,APAC,Japan,Support & CS,Direct,11,2167.03,0.3500,15494.26,13470.38
O-02526,2025-10-03,C-0505,APAC,Greater China,Software,Online,52,834.28,0.2631,31968.85,13191.88
O-02527,2025-10-03,C-0227,US,US East,Hardware,Direct,9,4092.44,0.3500,23940.77,24544.44
O-02528,2025-10-03,C-0620,EU,Southern Europe,Software,Partner,27,217.44,0.3500,3816.07,1777.68
O-02529,2025-10-03,C-0372,US,US East,Hardware,Direct,4,4035.39,0.3500,10492.01,10586.56
O-02530,2025-10-03,C-0255,EU,UK & Ireland,Hardware,Partner,12,2571.94,0.3500,20061.13,20074.68
O-02531,2025-10-03,C-0719,APAC,Southeast Asia,Hardware,Direct,16,3897.35,0.3500,40532.44,40374.08
O-02532,2025-10-03,C-0388,US,US East,Support & CS,Partner,5,370.64,0.3500,1204.58,1010.35
O-02533,2025-10-03,C-0051,APAC,Japan,Services,Direct,2,137.06,0.3500,178.18,171.40
O-02534,2025-10-03,C-0746,US,US West,Software,Partner,95,475.25,0.3500,29346.69,13274.35
O-02535,2025-10-03,C-0478,EU,UK & Ireland,Software,Direct,57,630.70,0.3500,23367.44,11131.53
O-02536,2025-10-03,C-0658,US,US East,Hardware,Partner,2,2668.73,0.3333,3558.36,3444.74
O-02537,2025-10-03,C-0325,US,US East,Software,Partner,103,522.89,0.3321,35972.74,16324.47
O-02538,2025-10-03,C-0719,APAC,Southeast Asia,Hardware,Partner,7,1691.88,0.3500,7698.05,7861.91
O-02539,2025-10-04,C-0209,EU,UK & Ireland,Services,Partner,13,414.37,0.3500,3501.43,3361.54
O-02540,2025-10-04,C-0096,US,US East,Software,Online,21,331.67,0.2696,5087.54,2103.36
O-02541,2025-10-04,C-0319,APAC,Japan,Hardware,Partner,9,1146.66,0.3302,6912.50,6874.74
O-02542,2025-10-04,C-0124,US,US East,Hardware,Partner,4,4175.13,0.3500,10855.34,11003.08
O-02543,2025-10-04,C-0663,EU,DACH,Software,Partner,57,589.90,0.3500,21855.79,10199.01
O-02544,2025-10-04,C-0045,US,US East,Hardware,Partner,4,2986.34,0.3500,7764.48,7781.64
O-02545,2025-10-04,C-0623,EU,UK & Ireland,Software,Online,21,568.57,0.2539,8908.99,3730.65
O-02546,2025-10-04,C-0678,APAC,Greater China,Software,Partner,56,508.45,0.3500,18507.58,8641.92
O-02547,2025-10-04,C-0065,EU,DACH,Services,Partner,40,278.10,0.3500,7230.60,6854.80
O-02548,2025-10-04,C-0234,APAC,Japan,Software,Partner,66,243.65,0.3500,10452.59,4895.22
O-02549,2025-10-04,C-0583,EU,Benelux & Nordics,Hardware,Online,11,1720.66,0.2679,13856.71,12785.41
O-02550,2025-10-04,C-0281,US,US Central,Software,Partner,62,152.39,0.3500,6141.32,2783.80
O-02551,2025-10-04,C-0222,US,US Central,Services,Partner,31,635.99,0.3500,12815.20,12094.34
O-02552,2025-10-04,C-0150,US,US Central,Hardware,Partner,8,1171.61,0.3500,6092.37,6198.24
O-02553,2025-10-04,C-0045,US,US East,Hardware,Direct,15,843.14,0.3500,8220.61,8080.95
O-02554,2025-10-04,C-0379,APAC,Greater China,Hardware,Partner,18,3021.57,0.3467,35530.83,35422.38
O-02555,2025-10-04,C-0666,US,US East,Software,Partner,88,428.67,0.3500,24519.92,10911.12
O-02556,2025-10-04,C-0374,APAC,ANZ,Hardware,Direct,9,3335.90,0.3500,19515.02,19772.28
O-02557,2025-10-04,C-0171,EU,Southern Europe,Hardware,Partner,1,2677.45,0.3500,1740.34,1838.97
O-02558,2025-10-04,C-0443,US,US West,Services,Online,34,172.65,0.2678,4298.11,3643.44
O-02559,2025-10-04,C-0305,EU,UK & Ireland,Support & CS,Direct,6,1254.23,0.3500,4891.50,4289.88
O-02560,2025-10-04,C-0040,EU,Southern Europe,Support & CS,Direct,6,2345.38,0.3500,9146.98,7748.58
O-02561,2025-10-04,C-0663,EU,DACH,Hardware,Partner,18,1511.15,0.3500,17680.46,18270.36
O-02562,2025-10-04,C-0053,APAC,Japan,Software,Direct,8,801.10,0.3500,4165.72,1933.52
O-02563,2025-10-04,C-0004,EU,Southern Europe,Software,Online,20,116.76,0.2329,1791.34,698.00
O-02564,2025-10-04,C-0380,US,US West,Software,Partner,67,824.22,0.3500,35894.78,16778.81
O-02565,2025-10-04,C-0748,APAC,Southeast Asia,Software,Partner,66,166.57,0.3350,7310.80,3303.96
O-02566,2025-10-04,C-0632,APAC,Southeast Asia,Software,Online,42,262.79,0.2609,8158.00,3284.82
O-02567,2025-10-04,C-0339,EU,DACH,Services,Partner,37,494.30,0.3500,11887.92,11645.75
O-02568,2025-10-04,C-0751,US,US West,Hardware,Partner,15,2106.61,0.3500,20539.45,19993.65
O-02569,2025-10-04,C-0373,US,US West,Software,Partner,77,625.17,0.3500,31289.76,14308.14
O-02570,2025-10-04,C-0581,APAC,Southeast Asia,Hardware,Partner,17,578.65,0.3500,6394.08,6353.07
O-02571,2025-10-05,C-0641,APAC,Greater China,Software,Partner,31,668.92,0.3322,13848.10,6069.80
O-02572,2025-10-05,C-0535,EU,UK & Ireland,Software,Partner,82,886.20,0.3500,47234.46,22289.24
O-02573,2025-10-05,C-0051,APAC,Japan,Services,Partner,10,582.81,0.3500,3788.26,3523.30
O-02574,2025-10-05,C-0076,APAC,Southeast Asia,Services,Partner,44,644.58,0.3500,18434.99,17903.60
O-02575,2025-10-05,C-0643,EU,DACH,Services,Partner,39,499.88,0.3425,12817.42,12613.77
O-02576,2025-10-05,C-0044,US,US West,Software,Partner,17,109.19,0.3369,1230.87,561.00
O-02577,2025-10-05,C-0105,APAC,Greater China,Services,Direct,23,583.37,0.3500,8721.38,8610.28
O-02578,2025-10-05,C-0222,US,US Central,Support & CS,Partner,2,2386.04,0.3500,3101.85,2521.40
O-02579,2025-10-05,C-0692,US,US East,Software,Online,101,435.66,0.2741,31940.35,13200.70
O-02580,2025-10-05,C-0682,APAC,Southeast Asia,Services,Partner,37,371.72,0.3373,9114.15,8431.56
O-02581,2025-10-05,C-0353,APAC,Japan,Services,Partner,1,313.60,0.3500,203.84,190.73
O-02582,2025-10-05,C-0339,EU,DACH,Software,Partner,32,497.53,0.3500,10348.62,4859.84
O-02583,2025-10-05,C-0482,APAC,Greater China,Hardware,Direct,17,1160.59,0.3500,12824.52,13007.38
O-02584,2025-10-05,C-0744,US,US East,Support & CS,Online,3,498.55,0.2586,1108.82,793.41
O-02585,2025-10-05,C-0780,EU,DACH,Services,Partner,8,424.85,0.3500,2209.22,2184.08
O-02586,2025-10-05,C-0348,EU,UK & Ireland,Services,Partner,23,620.60,0.3454,9344.20,8951.83
O-02587,2025-10-05,C-0259,EU,Southern Europe,Services,Partner,25,148.92,0.3500,2419.95,2283.50
O-02588,2025-10-05,C-0428,US,US East,Hardware,Partner,7,636.30,0.3500,2895.16,2844.17
O-02589,2025-10-05,C-0072,APAC,ANZ,Hardware,Partner,9,2023.39,0.3479,11875.78,11969.55
O-02590,2025-10-05,C-0199,APAC,ANZ,Software,Direct,26,291.99,0.3500,4934.63,2280.98
O-02591,2025-10-05,C-0474,APAC,Southeast Asia,Support & CS,Partner,9,2350.25,0.3500,13748.96,11646.99
O-02592,2025-10-05,C-0576,EU,Benelux & Nordics,Support & CS,Direct,7,861.63,0.3500,3920.42,3334.31
O-02593,2025-10-05,C-0546,EU,Southern Europe,Software,Online,11,329.15,0.2732,2631.42,1106.38
O-02594,2025-10-06,C-0068,EU,UK & Ireland,Hardware,Direct,10,470.53,0.3500,3058.44,3234.80
O-02595,2025-10-06,C-0761,US,US West,Software,Partner,63,773.52,0.3427,32032.57,14675.22
O-02596,2025-10-06,C-0007,EU,Southern Europe,Hardware,Partner,4,3781.90,0.3321,10103.33,10322.16
O-02597,2025-10-06,C-0373,US,US West,Software,Direct,39,194.78,0.3500,4937.67,2299.44
O-02598,2025-10-06,C-0153,EU,DACH,Services,Partner,33,462.17,0.3500,9913.55,9460.11
O-02599,2025-10-06,C-0614,US,US West,Software,Direct,30,268.16,0.3500,5229.12,2440.20
O-02600,2025-10-06,C-0472,EU,Southern Europe,Services,Partner,1,263.61,0.3310,176.34,162.57
O-02601,2025-10-06,C-0079,EU,DACH,Support & CS,Partner,5,588.87,0.3500,1913.83,1631.05
O-02602,2025-10-06,C-0689,APAC,Japan,Hardware,Direct,8,1867.34,0.3500,9710.17,9865.28
O-02603,2025-10-06,C-0628,APAC,ANZ,Services,Partner,18,212.42,0.3495,2487.07,2350.80
O-02604,2025-10-06,C-0691,US,US East,Hardware,Direct,2,3623.80,0.3500,4710.94,4629.04
O-02605,2025-10-06,C-0725,EU,Southern Europe,Software,Partner,58,452.49,0.3340,17478.11,8037.64
O-02606,2025-10-06,C-0055,EU,UK & Ireland,Hardware,Direct,12,1931.60,0.3500,15066.48,15114.96
O-02607,2025-10-06,C-0501,US,US West,Software,Partner,10,685.94,0.3500,4458.61,1979.40
O-02608,2025-10-06,C-0687,APAC,ANZ,Hardware,Partner,7,3109.61,0.3495,14159.58,14316.89
O-02609,2025-10-06,C-0675,APAC,Japan,Support & CS,Partner,2,1719.58,0.3481,2241.92,1869.86
O-02610,2025-10-06,C-0766,EU,DACH,Support & CS,Direct,2,551.68,0.3500,717.18,608.56
O-02611,2025-10-06,C-0731,EU,DACH,Hardware,Partner,10,1910.66,0.3500,12419.29,13003.90
O-02612,2025-10-06,C-0029,US,US West,Hardware,Partner,3,673.74,0.3500,1313.79,1322.07
O-02613,2025-10-06,C-0370,EU,UK & Ireland,Software,Direct,116,427.37,0.3500,32223.70,14667.04
O-02614,2025-10-06,C-0052,EU,Benelux & Nordics,Software,Direct,24,651.80,0.3500,10168.08,4898.40
O-02615,2025-10-06,C-0754,EU,DACH,Software,Direct,17,363.34,0.3500,4014.91,1849.60
O-02616,2025-10-06,C-0469,EU,UK & Ireland,Software,Partner,43,174.55,0.3431,4930.74,2298.35
O-02617,2025-10-06,C-0383,EU,DACH,Software,Direct,68,787.11,0.3500,34790.26,16666.12
O-02618,2025-10-06,C-0566,US,US West,Services,Partner,40,241.55,0.3312,6461.52,5808.00
O-02619,2025-10-06,C-0639,EU,UK & Ireland,Hardware,Partner,11,578.11,0.3500,4133.49,4169.55
O-02620,2025-10-07,C-0172,EU,DACH,Services,Partner,34,645.72,0.3442,14397.83,13478.28
O-02621,2025-10-07,C-0519,US,US East,Hardware,Partner,11,2613.08,0.3354,19103.17,18139.55
O-02622,2025-10-07,C-0625,EU,DACH,Services,Online,23,187.55,0.2648,3171.20,2672.37
O-02623,2025-10-07,C-0397,US,US East,Software,Partner,57,654.12,0.3366,24734.13,10916.07
O-02624,2025-10-07,C-0666,US,US East,Software,Online,23,562.99,0.2570,9620.80,3902.64
O-02625,2025-10-07,C-0625,EU,DACH,Support & CS,Partner,12,1894.41,0.3500,14776.40,12615.60
O-02626,2025-10-07,C-0443,US,US West,Software,Direct,38,287.85,0.3500,7109.90,3211.38
O-02627,2025-10-07,C-0191,US,US East,Support & CS,Direct,3,1018.84,0.3500,1986.74,1675.41
O-02628,2025-10-07,C-0250,EU,Benelux & Nordics,Hardware,Online,13,3593.42,0.2448,35277.50,31764.59
O-02629,2025-10-07,C-0014,US,US West,Hardware,Direct,3,3842.24,0.3500,7492.37,7285.68
O-02630,2025-10-07,C-0039,US,US West,Hardware,Direct,12,2232.31,0.3500,17412.02,17144.52
O-02631,2025-10-07,C-0734,US,US West,Hardware,Online,6,862.66,0.2697,3780.21,3375.54
O-02632,2025-10-07,C-0533,APAC,Japan,Services,Direct,44,285.16,0.3500,8155.58,7692.52
O-02633,2025-10-07,C-0397,US,US East,Software,Partner,119,195.81,0.3500,15145.90,6786.57
O-02634,2025-10-07,C-0538,APAC,Greater China,Support & CS,Partner,10,1068.91,0.3500,6947.92,5868.40
O-02635,2025-10-07,C-0639,EU,UK & Ireland,Hardware,Partner,9,507.19,0.3318,3050.18,3049.65
O-02636,2025-10-07,C-0604,EU,Southern Europe,Software,Partner,35,195.31,0.3500,4443.30,2102.10
O-02637,2025-10-07,C-0486,EU,UK & Ireland,Software,Partner,78,462.59,0.3500,23453.31,11058.84
O-02638,2025-10-07,C-0575,US,US West,Support & CS,Direct,3,354.28,0.3500,690.85,580.83
O-02639,2025-10-07,C-0501,US,US West,Services,Direct,8,210.44,0.3500,1094.29,1046.16
O-02640,2025-10-07,C-0681,EU,DACH,Software,Direct,78,231.65,0.3500,11744.66,5389.02
O-02641,2025-10-07,C-0650,EU,DACH,Hardware,Direct,4,4168.76,0.3500,10838.78,10941.68
O-02642,2025-10-07,C-0559,EU,DACH,Services,Direct,37,193.19,0.3500,4646.22,4623.52
O-02643,2025-10-07,C-0677,US,US East,Software,Partner,27,550.31,0.3468,9705.78,4369.68
O-02644,2025-10-07,C-0366,US,US West,Services,Direct,15,146.50,0.3500,1428.38,1379.40
O-02645,2025-10-07,C-0055,EU,UK & Ireland,Software,Partner,115,80.51,0.3500,6018.12,2849.70
O-02646,2025-10-07,C-0326,EU,Benelux & Nordics,Hardware,Partner,11,2594.81,0.3500,18552.89,18604.74
O-02647,2025-10-07,C-0186,APAC,ANZ,Software,Partner,96,341.53,0.3500,21311.47,9979.20
O-02648,2025-10-07,C-0472,EU,Southern Europe,Support & CS,Partner,9,1073.54,0.3500,6280.21,5293.08
O-02649,2025-10-08,C-0057,EU,Southern Europe,Software,Partner,90,326.23,0.3472,19166.89,8872.20
O-02650,2025-10-08,C-0688,US,US East,Software,Direct,70,890.99,0.3500,40540.05,18834.20
O-02651,2025-10-08,C-0022,APAC,Southeast Asia,Software,Online,14,596.65,0.2638,6149.71,2512.72
O-02652,2025-10-08,C-0207,APAC,Japan,Hardware,Partner,9,2130.40,0.3500,12462.84,12820.77
O-02653,2025-10-08,C-0636,APAC,Japan,Software,Direct,74,600.29,0.3500,28873.95,13100.22
O-02654,2025-10-08,C-0161,APAC,ANZ,Software,Online,34,403.95,0.2383,10460.98,4033.42
O-02655,2025-10-08,C-0279,US,US East,Hardware,Direct,11,1351.88,0.3500,9665.94,9802.87
O-02656,2025-10-08,C-0025,APAC,Japan,Hardware,Online,1,2941.09,0.2384,2239.95,1997.62
O-02657,2025-10-08,C-0056,US,US East,Hardware,Online,15,675.07,0.2554,7539.67,6546.90
O-02658,2025-10-08,C-0696,APAC,Greater China,Services,Online,31,130.06,0.2329,3092.92,2476.90
O-02659,2025-10-08,C-0338,EU,UK & Ireland,Services,Online,5,258.38,0.2480,971.48,803.15
O-02660,2025-10-08,C-0530,APAC,Greater China,Hardware,Direct,18,2005.49,0.3500,23464.23,24479.64
O-02661,2025-10-08,C-0017,US,US Central,Software,Partner,72,180.60,0.3500,8452.08,3736.08
O-02662,2025-10-08,C-0086,EU,UK & Ireland,Support & CS,Direct,8,592.57,0.3500,3081.36,2593.36
O-02663,2025-10-08,C-0614,US,US West,Hardware,Direct,10,393.69,0.3500,2558.99,2570.50
O-02664,2025-10-08,C-0740,APAC,ANZ,Software,Online,28,331.41,0.2738,6738.55,2715.44
O-02665,2025-10-08,C-0620,EU,Southern Europe,Hardware,Partner,2,2761.96,0.3500,3590.55,3715.48
O-02666,2025-10-08,C-0581,APAC,Southeast Asia,Hardware,Direct,3,850.13,0.3500,1657.75,1699.56
O-02667,2025-10-08,C-0052,EU,Benelux & Nordics,Software,Partner,97,264.29,0.3303,17168.14,8037.42
O-02668,2025-10-08,C-0120,EU,Benelux & Nordics,Software,Direct,20,870.45,0.3500,11315.85,5440.20
O-02669,2025-10-08,C-0107,US,US Central,Software,Partner,77,890.98,0.3500,44593.55,20466.60
O-02670,2025-10-08,C-0103,US,US East,Hardware,Partner,16,957.20,0.3500,9954.88,10237.12
O-02671,2025-10-08,C-0469,EU,UK & Ireland,Hardware,Direct,17,2779.82,0.3500,30717.01,31555.06
O-02672,2025-10-08,C-0005,EU,DACH,Software,Partner,117,203.33,0.3371,15770.55,7135.83
O-02673,2025-10-08,C-0310,US,US Central,Software,Partner,117,134.88,0.3500,10257.62,4622.67
O-02674,2025-10-09,C-0184,US,US West,Hardware,Partner,2,441.25,0.3346,587.22,588.80
O-02675,2025-10-09,C-0600,EU,Benelux & Nordics,Services,Partner,21,184.03,0.3500,2512.01,2438.73
O-02676,2025-10-09,C-0569,EU,UK & Ireland,Services,Partner,32,338.36,0.3500,7037.89,6675.84
O-02677,2025-10-09,C-0657,US,US Central,Hardware,Partner,10,2864.28,0.3384,18950.96,18129.30
O-02678,2025-10-09,C-0258,EU,UK & Ireland,Support & CS,Direct,7,2193.97,0.3500,9982.56,8541.26
O-02679,2025-10-09,C-0107,US,US Central,Hardware,Online,8,793.47,0.2748,4603.69,4145.28
O-02680,2025-10-09,C-0574,EU,Southern Europe,Software,Online,47,368.11,0.2556,12878.49,5424.27
O-02681,2025-10-09,C-0764,APAC,Greater China,Services,Direct,33,279.30,0.3500,5990.98,5912.28
O-02682,2025-10-09,C-0518,APAC,Southeast Asia,Software,Partner,16,93.96,0.3500,977.18,448.64
O-02683,2025-10-09,C-0222,US,US Central,Services,Online,14,235.79,0.2348,2525.83,1986.46
O-02684,2025-10-09,C-0636,APAC,Japan,Support & CS,Direct,1,1744.85,0.3500,1134.15,956.19
O-02685,2025-10-09,C-0023,US,US East,Software,Online,38,850.87,0.2744,23460.70,9713.94
O-02686,2025-10-09,C-0179,EU,DACH,Software,Online,21,782.41,0.2566,12215.30,5136.81
O-02687,2025-10-09,C-0270,APAC,Japan,Hardware,Direct,14,2581.29,0.3500,23489.74,23606.38
O-02688,2025-10-09,C-0032,EU,Southern Europe,Software,Partner,40,328.35,0.3406,8660.55,4066.00
O-02689,2025-10-09,C-0314,EU,DACH,Software,Partner,77,771.17,0.3500,38597.06,18035.71
O-02690,2025-10-09,C-0378,EU,Benelux & Nordics,Hardware,Partner,12,1011.55,0.3500,7890.09,8352.36
